ORDER_NUMBER,CUSTOMER_KEY,ORDER_TOTAL,DISCOUNT,ORDER_DATE,ORDER_STATUS,DELIVERY_STATUS
O129048,C16006,489.6,0,16-07-2016,Delivered,ON-TIME
O129049,C13374,210.38,0,16-07-2016,Delivered,ON-TIME
O129050,C10796,428.23,0,16-07-2016,Delivered,ON-TIME
O129051,C19307,408,0,16-07-2016,Delivered,ON-TIME
O129052,C16070,1941.87,0,16-07-2016,Delivered,ON-TIME
O129053,C11345,1755.36,0,16-07-2016,Delivered,ON-TIME
O129054,C16648,165.75,0,16-07-2016,Delivered,ON-TIME
O129055,C17529,1978.6,0,16-07-2016,Delivered,ON-TIME
O129056,C1001110,358.59,0,16-07-2016,Delivered,ON-TIME
O129057,C16648,0,0,16-07-2016,Delivered,ON-TIME
O129058,C19306,273.11,0,16-07-2016,Delivered,LATE
O129059,C11244,1052.48,0,17-07-2016,Delivered,ON-TIME
O129060,C10576,366.27,0,16-07-2016,Delivered,ON-TIME
O129061,C11684,957.41,0,16-07-2016,Delivered,ON-TIME
O129062,C17727,156.4,0,16-07-2016,Delivered,ON-TIME
O129063,C13820,175.95,0,16-07-2016,Delivered,ON-TIME
O129064,C19308,468.95,200,16-07-2016,Delivered,ON-TIME
O129065,C15477,50.15,0,16-07-2016,Delivered,ON-TIME
O129066,C14954,706.85,200,16-07-2016,Delivered,ON-TIME
O129067,C15347,1068.44,0,16-07-2016,Delivered,ON-TIME
O129068,C18113,2783.93,0,16-07-2016,Delivered,ON-TIME
O129069,C16171,212.49,0,16-07-2016,Delivered,ON-TIME
O129070,C18194,164.04,0,16-07-2016,Delivered,ON-TIME
O129071,C17858,420.42,0,16-07-2016,Delivered,ON-TIME
O129072,C19309,655.3,0,16-07-2016,Delivered,ON-TIME
O129073,C13358,537.04,0,16-07-2016,Delivered,ON-TIME
O129074,C19311,2624.24,200,16-07-2016,Delivered,ON-TIME
O129075,C19264,515.1,0,16-07-2016,Delivered,ON-TIME
O129076,C19310,291.94,0,16-07-2016,Delivered,LATE
O129077,C17394,213.79,0,16-07-2016,Delivered,ON-TIME
O129078,C19312,458.34,200,16-07-2016,Delivered,ON-TIME
O129079,C19313,940.21,0,16-07-2016,Delivered,ON-TIME
O129080,C10085,1690.45,0,17-07-2016,Delivered,ON-TIME
O129081,C19314,803.79,0,16-07-2016,Delivered,ON-TIME
O129082,C19315,2386.37,200,16-07-2016,Delivered,ON-TIME
O129083,C19316,745.45,0,16-07-2016,Delivered,ON-TIME
O129084,C10236,105.4,0,16-07-2016,Delivered,ON-TIME
O129085,C15140,302.26,0,16-07-2016,Delivered,ON-TIME
O129086,C19317,815.57,0,16-07-2016,Delivered,ON-TIME
O129087,C14161,286.09,0,16-07-2016,Delivered,ON-TIME
O129088,C19318,388.22,0,16-07-2016,Delivered,ON-TIME
O129089,C19319,249.96,0,16-07-2016,Delivered,ON-TIME
O129090,C14157,161.93,0,16-07-2016,Delivered,ON-TIME
O129091,C13645,131.75,0,16-07-2016,Delivered,ON-TIME
O129092,C14654,236.84,0,16-07-2016,Delivered,ON-TIME
O129093,C19320,749.37,200,16-07-2016,Delivered,ON-TIME
O129094,C11817,258.51,0,16-07-2016,Delivered,LATE
O129095,C11623,376.77,0,16-07-2016,Delivered,ON-TIME
O129096,C19321,765.24,0,16-07-2016,Delivered,ON-TIME
O129097,C19322,627.05,200,16-07-2016,Delivered,ON-TIME
O129098,C19323,670.4,200,16-07-2016,Delivered,ON-TIME
O129099,C19324,1782.11,0,16-07-2016,Delivered,ON-TIME
O129100,C19325,8.73,0,16-07-2016,Delivered,ON-TIME
O129101,C13043,108.1,0,16-07-2016,Delivered,ON-TIME
O129102,C19326,2075.19,0,16-07-2016,Delivered,ON-TIME
O129103,C19327,68,0,16-07-2016,Delivered,ON-TIME
O129104,C14304,247.08,0,16-07-2016,Delivered,ON-TIME
O129105,C19330,523.1,0,16-07-2016,Delivered,ON-TIME
O129106,C19331,57.81,0,16-07-2016,Delivered,ON-TIME
O129107,C19332,585.05,200,16-07-2016,Delivered,ON-TIME
O129108,C19333,1097.81,0,16-07-2016,Delivered,ON-TIME
O129109,C18508,195.5,0,16-07-2016,Delivered,ON-TIME
O129110,C19334,291.44,0,16-07-2016,Delivered,ON-TIME
O129111,C19335,546.68,0,16-07-2016,Delivered,ON-TIME
O129112,C19337,1736.04,0,16-07-2016,Delivered,LATE
O129113,C19336,525.78,200,16-07-2016,Delivered,ON-TIME
O129114,C19307,207.83,0,16-07-2016,Delivered,ON-TIME
O129115,C19338,367.82,200,16-07-2016,Delivered,ON-TIME
O129116,C11287,525.84,0,16-07-2016,Delivered,ON-TIME
O129117,C13594,226.95,0,17-07-2016,Delivered,ON-TIME
O129118,C16253,473.84,0,17-07-2016,Delivered,ON-TIME
O129119,C16253,437.02,0,17-07-2016,Delivered,ON-TIME
O129120,C19344,301.1,0,17-07-2016,Delivered,ON-TIME
O129121,C18459,189.57,0,17-07-2016,Delivered,ON-TIME
O129122,C12227,122.83,0,17-07-2016,Delivered,ON-TIME
O129123,C12538,1222.35,0,17-07-2016,Delivered,ON-TIME
O129124,C12883,789.23,0,17-07-2016,Delivered,ON-TIME
O129125,C16975,640.88,0,17-07-2016,Delivered,ON-TIME
O129126,C19345,172.03,0,17-07-2016,Delivered,ON-TIME
O129127,C16851,511.43,0,17-07-2016,Delivered,ON-TIME
O129128,C19346,0,0,21-07-2016,Cancelled,
O129129,C10348,463.44,0,17-07-2016,Delivered,ON-TIME
O129130,C10453,280.5,0,17-07-2016,Delivered,LATE
O129131,C10223,699.55,0,17-07-2016,Delivered,ON-TIME
O129132,C16611,943.08,0,17-07-2016,Delivered,ON-TIME
O129133,C11134,2884.46,0,17-07-2016,Delivered,ON-TIME
O129134,C10671,467.5,0,17-07-2016,Delivered,ON-TIME
O129135,C18826,1381.94,0,17-07-2016,Delivered,ON-TIME
O129136,C18517,6.33,142,17-07-2016,Delivered,ON-TIME
O129137,C100633,1642.55,0,17-07-2016,Delivered,ON-TIME
O129138,C17768,170,0,17-07-2016,Delivered,ON-TIME
O129139,C16185,407.56,0,17-07-2016,Delivered,ON-TIME
O129140,C17358,1001.48,0,17-07-2016,Delivered,ON-TIME
O129141,C16009,194.65,0,17-07-2016,Delivered,ON-TIME
O129142,C14808,187.13,0,17-07-2016,Delivered,ON-TIME
O129143,C19347,266.06,0,17-07-2016,Delivered,ON-TIME
O129144,C100638,792.37,0,17-07-2016,Delivered,ON-TIME
O129145,C12172,928.69,0,17-07-2016,Delivered,ON-TIME
O129146,C19348,502.35,0,17-07-2016,Delivered,ON-TIME
O129147,C18391,228.26,0,17-07-2016,Delivered,ON-TIME
O129148,C13462,244.8,0,17-07-2016,Delivered,LATE
O129149,C13840,617.76,0,17-07-2016,Delivered,ON-TIME
O129150,C100842,376.3,0,17-07-2016,Delivered,ON-TIME
O129151,C10564,2896.94,0,17-07-2016,Delivered,ON-TIME
O129152,C16657,418.7,0,17-07-2016,Delivered,ON-TIME
O129153,C16595,0,0,17-07-2016,Cancelled,
O129154,C19349,563.89,0,17-07-2016,Delivered,ON-TIME
O129155,C19350,536.69,0,17-07-2016,Delivered,ON-TIME
O129156,C16678,346.87,0,17-07-2016,Delivered,ON-TIME
O129157,C15750,173.63,0,17-07-2016,Delivered,ON-TIME
O129158,C16694,253.3,0,17-07-2016,Delivered,ON-TIME
O129159,C19082,80.05,0,17-07-2016,Delivered,ON-TIME
O129160,C16080,175.62,0,17-07-2016,Delivered,ON-TIME
O129161,C16199,65.63,200,17-07-2016,Delivered,ON-TIME
O129162,C16088,115.6,0,17-07-2016,Delivered,ON-TIME
O129163,C16696,1496,0,17-07-2016,Delivered,ON-TIME
O129164,C10747,259.74,0,17-07-2016,Delivered,ON-TIME
O129165,C19351,779.88,0,17-07-2016,Delivered,ON-TIME
O129166,C16721,96.9,0,17-07-2016,Delivered,LATE
O129167,C13182,447.95,0,17-07-2016,Delivered,ON-TIME
O129168,C16591,663,0,17-07-2016,Delivered,ON-TIME
O129169,C19353,445.26,0,17-07-2016,Delivered,ON-TIME
O129170,C19354,3247.82,0,17-07-2016,Delivered,ON-TIME
O129171,C17607,212.5,0,17-07-2016,Delivered,ON-TIME
O129172,C12967,538.9,0,17-07-2016,Delivered,ON-TIME
O129173,C15459,169.8,0,17-07-2016,Delivered,ON-TIME
O129174,C100637,526.28,0,17-07-2016,Delivered,ON-TIME
O129175,C1002146,454.41,0,17-07-2016,Delivered,ON-TIME
O129176,C100984,347.26,0,17-07-2016,Delivered,ON-TIME
O129177,C16115,2044.47,0,17-07-2016,Delivered,ON-TIME
O129178,C14724,2588.51,0,17-07-2016,Delivered,ON-TIME
O129179,C13386,258.87,0,17-07-2016,Delivered,ON-TIME
O129180,C19355,1102.17,0,17-07-2016,Delivered,ON-TIME
O129181,C16233,686.76,0,17-07-2016,Delivered,ON-TIME
O129182,C19356,1935.17,0,17-07-2016,Delivered,ON-TIME
O129183,C14715,1330.67,0,17-07-2016,Delivered,ON-TIME
O129184,C10558,572.83,0,17-07-2016,Delivered,LATE
O129185,C16086,113.04,0,17-07-2016,Delivered,ON-TIME
O129186,C19357,0,0,19-07-2016,Cancelled,
O129187,C15459,61.74,0,17-07-2016,Delivered,ON-TIME
O129188,C16983,939.25,0,17-07-2016,Delivered,ON-TIME
O129189,C11163,552.5,0,17-07-2016,Delivered,ON-TIME
O129190,C19358,865.04,0,17-07-2016,Delivered,ON-TIME
O129191,C16756,300.29,0,17-07-2016,Delivered,ON-TIME
O129192,C19359,0,58,17-07-2016,Delivered,ON-TIME
O129193,C11986,2591.14,0,17-07-2016,Delivered,ON-TIME
O129194,C16716,238,0,17-07-2016,Delivered,ON-TIME
O129195,C19360,298.41,0,17-07-2016,Delivered,ON-TIME
O129196,C19361,584.98,200,17-07-2016,Delivered,ON-TIME
O129197,C11479,1308.41,0,17-07-2016,Delivered,ON-TIME
O129198,C19362,433.49,0,17-07-2016,Delivered,ON-TIME
O129199,C16728,52.27,0,17-07-2016,Delivered,ON-TIME
O129200,C17440,320.03,0,17-07-2016,Delivered,ON-TIME
O129201,C19363,1860.37,200,17-07-2016,Delivered,ON-TIME
O129202,C19364,693.09,0,17-07-2016,Delivered,LATE
O129203,C16232,249.9,0,17-07-2016,Delivered,ON-TIME
O129204,C19365,234.6,0,17-07-2016,Delivered,ON-TIME
O129205,C10934,858.5,0,17-07-2016,Delivered,ON-TIME
O129206,C19367,822.38,0,17-07-2016,Delivered,ON-TIME
O129207,C14817,3826.41,0,17-07-2016,Delivered,ON-TIME
O129208,C19368,557.43,0,17-07-2016,Delivered,ON-TIME
O129209,C16435,502.37,0,17-07-2016,Delivered,ON-TIME
O129210,C16765,3637.05,0,17-07-2016,Delivered,ON-TIME
O129211,C19369,672.03,0,17-07-2016,Delivered,ON-TIME
O129212,C11651,831.89,0,17-07-2016,Delivered,ON-TIME
O129213,C19370,83.36,200,17-07-2016,Delivered,ON-TIME
O129214,C14990,677.88,0,17-07-2016,Delivered,ON-TIME
O129215,C15050,249,0,17-07-2016,Delivered,ON-TIME
O129216,C11652,787.19,0,17-07-2016,Delivered,ON-TIME
O129217,C19371,273.57,200,17-07-2016,Delivered,ON-TIME
O129218,C11338,868.79,0,17-07-2016,Delivered,ON-TIME
O129219,C14870,233.33,0,17-07-2016,Delivered,ON-TIME
O129220,C13950,138.47,0,17-07-2016,Delivered,LATE
O129221,C10705,621.52,0,17-07-2016,Delivered,ON-TIME
O129222,C13703,195.19,0,17-07-2016,Delivered,ON-TIME
O129223,C19155,2705.38,0,17-07-2016,Delivered,ON-TIME
O129224,C14180,624.75,0,17-07-2016,Delivered,ON-TIME
O129225,C15900,1844.07,0,17-07-2016,Delivered,ON-TIME
O129226,C12132,498.95,0,17-07-2016,Delivered,ON-TIME
O129227,C16375,423.09,0,17-07-2016,Delivered,ON-TIME
O129228,C17346,185.3,0,17-07-2016,Delivered,ON-TIME
O129229,C16379,329.8,0,17-07-2016,Delivered,ON-TIME
O129230,C16378,84.15,0,17-07-2016,Delivered,ON-TIME
O129231,C19372,576.9,200,17-07-2016,Delivered,ON-TIME
O129232,C11164,881.6,0,17-07-2016,Delivered,ON-TIME
O129233,C13428,2663.88,0,17-07-2016,Delivered,ON-TIME
O129234,C19373,603.76,0,17-07-2016,Delivered,ON-TIME
O129235,C19374,97.2,200,17-07-2016,Delivered,ON-TIME
O129236,C19375,16.73,156,17-07-2016,Delivered,ON-TIME
O129237,C19376,233.92,0,17-07-2016,Delivered,ON-TIME
O129238,C19378,523.46,0,17-07-2016,Delivered,LATE
O129239,C19379,275.15,200,17-07-2016,Delivered,ON-TIME
O129240,C19377,1146.92,0,17-07-2016,Delivered,ON-TIME
O129241,C19381,167.19,0,17-07-2016,Delivered,ON-TIME
O129242,C14265,1594.54,0,17-07-2016,Delivered,ON-TIME
O129243,C19380,1367.49,0,17-07-2016,Delivered,ON-TIME
O129244,C19382,341.5,0,17-07-2016,Delivered,ON-TIME
O129245,C19383,916.31,0,17-07-2016,Delivered,ON-TIME
O129246,C19384,347.48,200,17-07-2016,Delivered,ON-TIME
O129247,C19385,1708.92,0,17-07-2016,Delivered,ON-TIME
O129248,C19386,146.2,0,17-07-2016,Delivered,ON-TIME
O129249,C16736,77.95,200,17-07-2016,Delivered,ON-TIME
O129250,C1001427,1406.29,0,17-07-2016,Delivered,ON-TIME
O129251,C19387,1004.02,0,17-07-2016,Delivered,ON-TIME
O129252,C11407,353.6,0,17-07-2016,Delivered,ON-TIME
O129253,C14861,623.9,0,17-07-2016,Delivered,ON-TIME
O129254,C10540,0.38,74,17-07-2016,Delivered,ON-TIME
O129255,C16876,194.55,0,17-07-2016,Delivered,ON-TIME
O129256,C15429,730.44,0,17-07-2016,Delivered,LATE
O129257,C19388,555.81,0,17-07-2016,Delivered,ON-TIME
O129258,C19389,436.98,0,17-07-2016,Delivered,ON-TIME
O129259,C19390,282.29,0,17-07-2016,Delivered,ON-TIME
O129260,C17874,0,0,17-07-2016,Delivered,ON-TIME
O129261,C10566,536.26,0,17-07-2016,Delivered,ON-TIME
O129262,C14885,546.87,0,17-07-2016,Delivered,ON-TIME
O129263,C19392,492.15,0,17-07-2016,Delivered,ON-TIME
O129264,C11157,1120.23,0,17-07-2016,Delivered,ON-TIME
O129265,C13524,83.63,0,17-07-2016,Delivered,ON-TIME
O129266,C19393,489.56,0,17-07-2016,Delivered,ON-TIME
O129267,C14765,361.25,0,17-07-2016,Delivered,ON-TIME
O129268,C10601,172.07,0,17-07-2016,Delivered,ON-TIME
O129269,C10290,99.45,0,17-07-2016,Delivered,ON-TIME
O129270,C18365,442.05,0,17-07-2016,Delivered,ON-TIME
O129271,C14985,411.11,0,18-07-2016,Delivered,ON-TIME
O129272,C10734,311.53,0,17-07-2016,Delivered,ON-TIME
O129273,C19394,204.09,0,17-07-2016,Delivered,ON-TIME
O129274,C19395,1078.09,0,17-07-2016,Delivered,LATE
O129275,C10253,385.48,0,17-07-2016,Delivered,ON-TIME
O129276,C11802,379.95,0,17-07-2016,Delivered,ON-TIME
O129277,C12090,0,538,17-07-2016,Delivered,ON-TIME
O129278,C19396,591.77,0,17-07-2016,Delivered,ON-TIME
O129279,C19397,874.26,0,17-07-2016,Delivered,ON-TIME
O129280,C17547,267.06,0,17-07-2016,Delivered,ON-TIME
O129281,C17546,60.85,0,17-07-2016,Delivered,ON-TIME
O129282,C13286,437.75,0,17-07-2016,Delivered,ON-TIME
O129283,C18633,482.93,0,17-07-2016,Delivered,ON-TIME
O129284,C14428,23.8,0,17-07-2016,Delivered,ON-TIME
O129285,C10455,198.73,0,17-07-2016,Delivered,ON-TIME
O129286,C11023,150.43,0,17-07-2016,Delivered,ON-TIME
O129287,C19399,304.05,200,17-07-2016,Delivered,ON-TIME
O129288,C19398,175.39,199,17-07-2016,Delivered,ON-TIME
O129289,C19400,206.89,0,17-07-2016,Delivered,ON-TIME
O129290,C19401,893.93,200,17-07-2016,Delivered,ON-TIME
O129291,C19402,861.24,0,17-07-2016,Delivered,ON-TIME
O129292,C13767,465.22,0,17-07-2016,Delivered,LATE
O129293,C10148,152.8,0,17-07-2016,Delivered,ON-TIME
O129294,C10447,631.94,0,17-07-2016,Delivered,ON-TIME
O129295,C14120,2307.58,0,17-07-2016,Delivered,ON-TIME
O129296,C19403,518.46,200,17-07-2016,Delivered,ON-TIME
O129297,C19405,285.26,200,17-07-2016,Delivered,ON-TIME
O129298,C19406,318.87,200,17-07-2016,Delivered,ON-TIME
O129299,C19404,1317.33,0,17-07-2016,Delivered,ON-TIME
O129300,C19407,356.59,0,17-07-2016,Delivered,ON-TIME
O129301,C15559,2307.58,0,17-07-2016,Delivered,ON-TIME
O129302,C10616,252.99,0,17-07-2016,Delivered,ON-TIME
O129303,C19408,91.8,0,17-07-2016,Delivered,ON-TIME
O129304,C16373,688.5,0,17-07-2016,Delivered,ON-TIME
O129305,C19409,1232.08,0,17-07-2016,Delivered,ON-TIME
O129306,C19410,887.38,0,17-07-2016,Delivered,ON-TIME
O129307,C19411,1238.76,0,17-07-2016,Delivered,ON-TIME
O129308,C19412,440.3,0,17-07-2016,Delivered,ON-TIME
O129309,C19413,88.79,200,17-07-2016,Delivered,ON-TIME
O129310,C11580,790.91,0,17-07-2016,Delivered,LATE
O129311,C19214,604.97,0,17-07-2016,Delivered,ON-TIME
O129312,C19414,1297.1,0,17-07-2016,Delivered,ON-TIME
O129313,C19416,281.1,200,17-07-2016,Delivered,ON-TIME
O129314,C19417,19.1,0,17-07-2016,Delivered,ON-TIME
O129315,C19418,872.7,0,17-07-2016,Delivered,ON-TIME
O129316,C13616,5382.12,0,17-07-2016,Delivered,ON-TIME
O129317,C19419,1857.68,0,17-07-2016,Delivered,ON-TIME
O129318,C15500,326.4,0,17-07-2016,Delivered,ON-TIME
O129319,C10399,454.34,0,17-07-2016,Delivered,ON-TIME
O129320,C19391,287.84,200,17-07-2016,Delivered,ON-TIME
O129321,C19235,174.85,0,17-07-2016,Delivered,ON-TIME
O129322,C19420,427.13,0,17-07-2016,Delivered,ON-TIME
O129323,C19421,839.79,0,17-07-2016,Delivered,ON-TIME
O129324,C14386,209.1,0,17-07-2016,Delivered,ON-TIME
O129325,C16288,645,0,17-07-2016,Delivered,ON-TIME
O129326,C19307,137.7,0,17-07-2016,Delivered,ON-TIME
O129327,C12785,33.15,0,17-07-2016,Delivered,ON-TIME
O129328,C19423,99.07,0,17-07-2016,Delivered,LATE
O129329,C19422,0,0,17-07-2016,Delivered,ON-TIME
O129330,C17678,226.34,0,17-07-2016,Delivered,ON-TIME
O129331,C11454,202.57,0,17-07-2016,Delivered,ON-TIME
O129332,C11240,2480.62,0,17-07-2016,Delivered,ON-TIME
O129333,C11258,1191.61,200,17-07-2016,Delivered,ON-TIME
O129334,C19424,420.63,200,17-07-2016,Delivered,ON-TIME
O129335,C19425,766.37,200,17-07-2016,Delivered,ON-TIME
O129336,C19426,973,200,18-07-2016,Delivered,ON-TIME
O129337,C15969,154.96,0,18-07-2016,Delivered,ON-TIME
O129338,C17741,510,0,18-07-2016,Delivered,ON-TIME
O129339,C13386,108.89,0,18-07-2016,Delivered,ON-TIME
O129340,C13317,1154.3,0,18-07-2016,Delivered,ON-TIME
O129341,C16475,505.23,0,18-07-2016,Delivered,ON-TIME
O129342,C15316,719.22,0,18-07-2016,Delivered,ON-TIME
O129343,C15316,721.35,0,18-07-2016,Delivered,ON-TIME
O129344,C12677,330.65,0,18-07-2016,Delivered,ON-TIME
O129345,C17358,1039.23,0,18-07-2016,Delivered,ON-TIME
O129346,C14258,573.61,0,18-07-2016,Delivered,LATE
O129347,C16797,648.88,0,18-07-2016,Delivered,ON-TIME
O129348,C17193,176.41,0,18-07-2016,Delivered,ON-TIME
O129349,C17132,328.95,0,18-07-2016,Delivered,ON-TIME
O129350,C13307,779.52,0,18-07-2016,Delivered,ON-TIME
O129351,C16498,630.77,0,18-07-2016,Delivered,ON-TIME
O129352,C16527,8.67,200,18-07-2016,Delivered,ON-TIME
O129353,C11066,374.85,0,18-07-2016,Delivered,ON-TIME
O129354,C14330,482.04,0,18-07-2016,Delivered,ON-TIME
O129355,C19430,1035.26,0,18-07-2016,Delivered,ON-TIME
O129356,C12883,789.23,0,18-07-2016,Delivered,ON-TIME
O129357,C18509,562.69,0,18-07-2016,Delivered,ON-TIME
O129358,C14408,2613.23,0,18-07-2016,Delivered,ON-TIME
O129359,C13399,1178.65,0,18-07-2016,Delivered,ON-TIME
O129360,C19431,1699.47,0,18-07-2016,Delivered,ON-TIME
O129361,C11470,372.63,0,18-07-2016,Delivered,ON-TIME
O129362,C17472,263.82,0,18-07-2016,Delivered,ON-TIME
O129363,C15205,286.44,0,18-07-2016,Delivered,ON-TIME
O129364,C12500,1173,0,18-07-2016,Delivered,LATE
O129365,C17866,405.45,0,18-07-2016,Delivered,ON-TIME
O129366,C16789,961.98,0,18-07-2016,Delivered,ON-TIME
O129367,C19432,479.24,200,18-07-2016,Delivered,ON-TIME
O129368,C15278,245.46,0,18-07-2016,Delivered,ON-TIME
O129369,C13537,1042.88,0,18-07-2016,Delivered,ON-TIME
O129370,C15059,135.07,0,18-07-2016,Delivered,ON-TIME
O129371,C17110,1225.07,0,18-07-2016,Delivered,ON-TIME
O129372,C19121,859.42,0,18-07-2016,Delivered,ON-TIME
O129373,C14549,443.69,0,18-07-2016,Delivered,ON-TIME
O129374,C17117,402.85,0,18-07-2016,Delivered,ON-TIME
O129375,C19433,420.75,0,18-07-2016,Delivered,ON-TIME
O129376,C19434,283.77,0,18-07-2016,Delivered,ON-TIME
O129377,C12581,30.92,0,18-07-2016,Delivered,ON-TIME
O129378,C19435,379.97,0,18-07-2016,Delivered,ON-TIME
O129379,C1001335,374,0,18-07-2016,Delivered,ON-TIME
O129380,C14615,0,0,18-07-2016,Delivered,ON-TIME
O129381,C19436,2596.92,0,18-07-2016,Delivered,ON-TIME
O129382,C12457,307.7,0,18-07-2016,Delivered,LATE
O129383,C12402,325.48,0,18-07-2016,Delivered,ON-TIME
O129384,C1001668,986.85,0,18-07-2016,Delivered,ON-TIME
O129385,C12391,273.11,0,18-07-2016,Delivered,ON-TIME
O129386,C17249,1285.63,0,18-07-2016,Delivered,ON-TIME
O129387,C19437,1347.99,0,18-07-2016,Delivered,ON-TIME
O129388,C19438,478.13,0,18-07-2016,Delivered,ON-TIME
O129389,C19439,393.92,0,18-07-2016,Delivered,ON-TIME
O129390,C19440,279.4,200,18-07-2016,Delivered,ON-TIME
O129391,C19441,363.88,0,18-07-2016,Delivered,ON-TIME
O129392,C16845,539.4,200,18-07-2016,Delivered,ON-TIME
O129393,C15878,1044.65,0,18-07-2016,Delivered,ON-TIME
O129394,C12056,242.46,0,18-07-2016,Delivered,ON-TIME
O129395,C14585,280.5,0,18-07-2016,Delivered,ON-TIME
O129396,C10236,2650.26,0,18-07-2016,Delivered,ON-TIME
O129397,C14810,134.3,0,18-07-2016,Delivered,ON-TIME
O129398,C17082,640.9,0,18-07-2016,Delivered,ON-TIME
O129399,C15207,0,0,18-07-2016,Delivered,ON-TIME
O129400,C18086,0,0,18-07-2016,Delivered,LATE
O129401,C15418,717.4,0,18-07-2016,Delivered,ON-TIME
O129402,C14521,453.65,0,18-07-2016,Delivered,ON-TIME
O129403,C14608,168.3,0,18-07-2016,Delivered,ON-TIME
O129404,C11770,837.83,0,18-07-2016,Delivered,ON-TIME
O129405,C16527,68.85,0,18-07-2016,Delivered,ON-TIME
O129406,C11921,919.19,0,18-07-2016,Delivered,ON-TIME
O129407,C17057,447.53,0,18-07-2016,Delivered,ON-TIME
O129408,C11783,2787.77,0,18-07-2016,Delivered,ON-TIME
O129409,C16239,914.77,0,18-07-2016,Delivered,ON-TIME
O129410,C16796,436.7,0,18-07-2016,Delivered,ON-TIME
O129411,C100649,318.77,0,18-07-2016,Delivered,ON-TIME
O129412,C19442,1032.75,0,18-07-2016,Delivered,ON-TIME
O129413,C10325,1498.41,0,18-07-2016,Delivered,ON-TIME
O129414,C100966,599.25,0,18-07-2016,Delivered,ON-TIME
O129415,C15866,217.6,0,18-07-2016,Delivered,ON-TIME
O129416,C14338,255,0,18-07-2016,Delivered,ON-TIME
O129417,C10848,521.26,0,18-07-2016,Delivered,ON-TIME
O129418,C11967,39.47,0,18-07-2016,Delivered,LATE
O129419,C1001980,1052.34,0,18-07-2016,Delivered,ON-TIME
O129420,C10931,1096.5,0,18-07-2016,Delivered,ON-TIME
O129421,C10172,464.9,0,18-07-2016,Delivered,ON-TIME
O129422,C100202,299.29,0,18-07-2016,Delivered,ON-TIME
O129423,C11241,580.72,0,18-07-2016,Delivered,ON-TIME
O129424,C14614,3547.85,0,18-07-2016,Delivered,ON-TIME
O129425,C17489,170,0,18-07-2016,Delivered,ON-TIME
O129426,C10416,6916.57,0,18-07-2016,Delivered,ON-TIME
O129427,C19443,611.58,0,18-07-2016,Delivered,ON-TIME
O129428,C13029,831.04,0,18-07-2016,Delivered,ON-TIME
O129429,C16863,619.93,0,18-07-2016,Delivered,ON-TIME
O129430,C16864,279.76,0,18-07-2016,Delivered,ON-TIME
O129431,C14639,748.09,0,18-07-2016,Delivered,ON-TIME
O129432,C11911,785.37,0,18-07-2016,Delivered,ON-TIME
O129433,C18543,89.85,200,18-07-2016,Delivered,ON-TIME
O129434,C1001930,1014.75,0,18-07-2016,Delivered,ON-TIME
O129435,C11977,355.78,0,18-07-2016,Delivered,ON-TIME
O129436,C10311,968.36,0,18-07-2016,Delivered,LATE
O129437,C19444,2254.85,200,18-07-2016,Delivered,ON-TIME
O129438,C100252,118.58,0,18-07-2016,Delivered,ON-TIME
O129439,C10631,938.36,0,18-07-2016,Delivered,ON-TIME
O129440,C19445,360.82,200,18-07-2016,Delivered,ON-TIME
O129441,C16812,2552.9,0,18-07-2016,Delivered,ON-TIME
O129442,C10267,892.5,0,18-07-2016,Delivered,ON-TIME
O129443,C1002078,393.87,0,18-07-2016,Delivered,ON-TIME
O129444,C12586,886.89,0,18-07-2016,Delivered,ON-TIME
O129445,C10068,1094.8,0,18-07-2016,Delivered,ON-TIME
O129446,C11455,340.59,0,18-07-2016,Delivered,ON-TIME
O129447,C100163,1970.11,0,18-07-2016,Delivered,ON-TIME
O129448,C19447,672.78,200,18-07-2016,Delivered,ON-TIME
O129449,C1001103,223.13,0,18-07-2016,Delivered,ON-TIME
O129450,C10366,532.52,0,18-07-2016,Delivered,ON-TIME
O129451,C13971,112.71,0,18-07-2016,Delivered,ON-TIME
O129452,C19448,1849.52,0,18-07-2016,Delivered,ON-TIME
O129453,C19449,632.5,0,18-07-2016,Delivered,ON-TIME
O129454,C19446,214.79,200,18-07-2016,Delivered,LATE
O129455,C19450,1789.04,0,18-07-2016,Delivered,ON-TIME
O129456,C15936,150.26,0,18-07-2016,Delivered,ON-TIME
O129457,C18078,300.9,0,18-07-2016,Delivered,ON-TIME
O129458,C10520,1179.21,0,18-07-2016,Delivered,ON-TIME
O129459,C19452,126.74,0,18-07-2016,Delivered,ON-TIME
O129460,C15252,343.65,0,18-07-2016,Delivered,ON-TIME
O129461,C18470,504.07,0,18-07-2016,Delivered,ON-TIME
